x,y,z,qw,qx,qy,qz
0.1482592225074768,-0.2219289094209671,-0.023091619834303856,0.9997039371556997,-0.0037243649896477366,0.0009505370827778204,0.024025963372579614
0.148156076669693,-0.2219330370426178,-0.022112831473350525,0.9996996070770228,-0.003768167832495951,0.0009919855423981836,0.024197661151352516
0.14834429323673248,-0.22185391187667847,-0.021673880517482758,0.9996988394363328,-0.0037153742142985516,0.0008713623590833895,0.02424190852257752
0.14833304286003113,-0.22199304401874542,-0.020696675404906273,0.999693428670672,-0.00361535963463678,0.0009650749218416896,0.02447527342734321
0.14836132526397705,-0.22198085486888885,-0.020402509719133377,0.9996938832953599,-0.0035912586952834605,0.001018956317395545,0.024458241823182906
0.14838826656341553,-0.22203701734542847,-0.01978737860918045,0.9996912002614242,-0.00367074004529202,0.001006697809319185,0.024556165670216845
0.14834216237068176,-0.2220260500907898,-0.018850184977054596,0.9996897618541547,-0.0036265368631727656,0.001043562197054891,0.024619733187351188
0.14823861420154572,-0.22204193472862244,-0.01856914907693863,0.9996880402344427,-0.003719353676313588,0.0010141037064465726,0.02467698036335644
0.14827316999435425,-0.22200430929660797,-0.018007585778832436,0.9996872874906934,-0.003663491317666079,0.0010056262303922098,0.024716387580383626
0.14841842651367188,-0.22191594541072845,-0.017035339027643204,0.9996849398209038,-0.0037256971731403463,0.0011341699232126582,0.024796374558623456
0.14824990928173065,-0.22199322283267975,-0.016660651192069054,0.9996813251439406,-0.0037330909339738628,0.001113006116202952,0.024941733503453103
0.1483781486749649,-0.22208328545093536,-0.016135437414050102,0.9996776061121452,-0.0036981887592665735,0.0010908145735808131,0.025096173852049458
0.14844714105129242,-0.22209610044956207,-0.015263335779309273,0.9996749826585485,-0.0036756254146626077,0.0011032844469008082,0.025203344954276976
0.14826560020446777,-0.22201475501060486,-0.014853074215352535,0.9996749602995394,-0.0037129231193554425,0.0011209485547814867,0.025197847064931115
0.1481841802597046,-0.22202429175376892,-0.01420464739203453,0.999673074687972,-0.0037302767873482446,0.0011421036128816283,0.02526901501023188
0.14804784953594208,-0.2218446582555771,-0.013230748474597931,0.9996718971105644,-0.00377069265274987,0.0011732532498732794,0.02530833899231735
0.14792431890964508,-0.22181132435798645,-0.012880920432507992,0.9996720238119976,-0.0037009053093302576,0.0011884770692931063,0.025312585872175386
0.14802828431129456,-0.2217298299074173,-0.01195958349853754,0.9996687444756137,-0.003725369274791401,0.0012604823168550418,0.025434755448119212
0.14818543195724487,-0.22179293632507324,-0.011389237828552723,0.9996654502223242,-0.003631875517447293,0.0012231836022081203,0.025579222077893645
0.14816533029079437,-0.22177654504776,-0.01045137457549572,0.9996631397667076,-0.003548108836855054,0.0012859110629336997,0.025677922860119776
0.14809732139110565,-0.22177879512310028,-0.010071434080600739,0.9996629907048716,-0.0035717314763324135,0.0012981117339600269,0.02567975455990935
0.1483747810125351,-0.2217634916305542,-0.00956194568425417,0.9996595399171537,-0.003572272045561575,0.001296362752508937,0.025813837225703136
0.14821285009384155,-0.22176404297351837,-0.00847526267170906,0.9996553736154616,-0.003584492164319383,0.001375349642760569,0.025969009442341002
0.14822597801685333,-0.22172336280345917,-0.008158883079886436,0.9996558282574562,-0.0034908904359929487,0.0013710961824102057,0.025964447486187932
0.14838114380836487,-0.2217985987663269,-0.007256172131747007,0.9996520196927183,-0.0034893828225523184,0.0013168923743037575,0.026113537222536985
0.14835406839847565,-0.2217572033405304,-0.006543323863297701,0.9996517141125313,-0.0032080425497725265,0.0013985284664347762,0.02615725808487688
0.14827118813991547,-0.22181513905525208,-0.005528979003429413,0.9996477042955682,-0.0032287930329304077,0.0014223421793103518,0.02630634514897823
0.1482696682214737,-0.22173701226711273,-0.0047012618742883205,0.9996440447645619,-0.0033857173144639543,0.0014080999479312059,0.026425898153899178
0.14854413270950317,-0.22174514830112457,-0.00446767034009099,0.9996444174261732,-0.0032593281233014946,0.001395862615447942,0.026428472710270753
0.14822638034820557,-0.22154447436332703,-0.0034589420538395643,0.9996420472959576,-0.003450599483898047,0.0014271572242969296,0.02649211717132662
0.1484709233045578,-0.22174088656902313,-0.002716428367421031,0.9996389541930417,-0.0032334255539165097,0.001505182370566276,0.026631353587285363
0.14842166006565094,-0.22160081565380096,-0.0018527824431657791,0.999634802712157,-0.003395422537715532,0.0015186240145872644,0.026766331696381415
0.148346945643425,-0.22162248194217682,-0.0014245519414544106,0.999633878502217,-0.0032740662347553995,0.0014899737326627503,0.026817562542151226
0.14848697185516357,-0.22155101597309113,-0.00044060920481570065,0.9996307630140271,-0.003231841663582937,0.0016275727198789354,0.026930536162355787
0.1486319899559021,-0.22146284580230713,6.204747478477657e-05,0.999629324519792,-0.0033197829556074906,0.001536429406990396,0.026978490597322487
0.148455411195755,-0.22136184573173523,0.0010934057645499706,0.9996258139889012,-0.0033486072445657296,0.0015404185122544112,0.027104195115174035
0.14838236570358276,-0.22148634493350983,0.0021370532922446728,0.9996218786020357,-0.003200832338224929,0.0016049804442556037,0.027263234372172183
0.14838412404060364,-0.22130481898784637,0.003132858546450734,0.999617816491389,-0.0032490238456766803,0.0015986106741573225,0.02740632242928814
0.1488989293575287,-0.22152826189994812,0.0038455002941191196,0.9996114437891312,-0.0030345521332943996,0.0016407162385720167,0.02765977933107385
0.14848825335502625,-0.2213747650384903,0.0043822480365633965,0.9996118611837389,-0.0030535057482722924,0.001715143145590652,0.02763795146438158
0.1486687809228897,-0.22145870327949524,0.005228456575423479,0.9996061890742524,-0.003048990405574422,0.0016638491635379562,0.027846018526766464
0.1485222727060318,-0.22125403583049774,0.006154075264930725,0.9996020449108366,-0.0032288040232501896,0.0016668111599183594,0.027973943664463048
0.14841797947883606,-0.22116197645664215,0.006861616857349873,0.9996008225284183,-0.003139258389055088,0.0016478634640605871,0.02802891244326257
0.14859351515769958,-0.22112637758255005,0.007747504860162735,0.999593629821108,-0.0032275135465633696,0.0016875408691741337,0.028272116706606912
0.14843395352363586,-0.22126321494579315,0.008942356333136559,0.9995881290421457,-0.0029220203806404757,0.0018046446764919703,0.0284916835368589
0.14866381883621216,-0.22125791013240814,0.009530814364552498,0.9995828220288738,-0.003029959969798879,0.0017078169639992348,0.028671990495720494
0.1488853394985199,-0.221258744597435,0.009859038516879082,0.9995795945758448,-0.00309223901292918,0.0017753835258544903,0.028773628747257505
0.14894716441631317,-0.2211761772632599,0.010847685858607292,0.9995766950768239,-0.0029771914180738218,0.001818028936047292,0.02888363245353916
0.14884763956069946,-0.2212042361497879,0.01173932570964098,0.9995691816829001,-0.003052347086418707,0.0018025954331992574,0.029135469075332824
0.14894795417785645,-0.22127114236354828,0.012357770465314388,0.9995651119042774,-0.002930695666401164,0.0018096656184645743,0.029286974830214786
0.14868617057800293,-0.22124497592449188,0.013336042873561382,0.9995608930320228,-0.002940715533368502,0.00181670992733189,0.029429094354265013
0.14900657534599304,-0.2212657928466797,0.014326324686408043,0.9995538267537988,-0.0029541263335426857,0.0019627178332777906,0.029657632323451314
0.14894938468933105,-0.22134190797805786,0.01458241418004036,0.999550629022868,-0.0028843530217166967,0.001915686843001963,0.029774848944601428
0.14895176887512207,-0.2212952822446823,0.015603417530655861,0.9995448074864471,-0.003041379388680564,0.0019612897639106814,0.02995141691692402
0.1487608253955841,-0.22112542390823364,0.016196029260754585,0.9995454708898764,-0.00294954307880488,0.0019358277435038889,0.029939988739008196
0.14917898178100586,-0.22122064232826233,0.017023880034685135,0.9995370478698204,-0.0028308329002375908,0.001959921393461686,0.030229761213237998
0.14933986961841583,-0.22118087112903595,0.018048100173473358,0.9995304361220507,-0.002842087254895123,0.0020677890249746816,0.03043910591324678
0.14914505183696747,-0.22124670445919037,0.018946034833788872,0.9995221993288682,-0.0028361760138767528,0.0020545390896185576,0.03071001292960509
0.14894677698612213,-0.2211940437555313,0.019837161526083946,0.9995171006826051,-0.0028103242432306196,0.0020386081068274413,0.03087920989303749
0.14936676621437073,-0.22116805613040924,0.020635882392525673,0.9995118082006402,-0.0026529707628541763,0.002133054779983314,0.03105722362800653
0.14931625127792358,-0.22121115028858185,0.02082125097513199,0.9995091992203451,-0.0028196870873419882,0.002085721503299408,0.031129700266038774
0.14904670417308807,-0.22118981182575226,0.021305713802576065,0.9995044434044572,-0.0028533046067997065,0.002092254150756356,0.03127869534201386
0.14889346063137054,-0.221122607588768,0.021534370258450508,0.9995024083854166,-0.0028502206131020814,0.002071988566090855,0.031345031389812525
0.14927583932876587,-0.22119109332561493,0.02148422785103321,0.9994981072509538,-0.00271604646577409,0.0019491200331531976,0.03150170703591341
0.1492539346218109,-0.22128893435001373,0.021634843200445175,0.9994957144107702,-0.002679472659561543,0.002052864124558847,0.03157413054658005
0.14926746487617493,-0.22118958830833435,0.021598076447844505,0.9994953938741111,-0.0026092897232178895,0.0019275466930048363,0.0315980765648506
0.14943796396255493,-0.22112131118774414,0.021608669310808182,0.9994955876869871,-0.002724129158790969,0.0019463297435284924,0.03158108944962663
0.14951814711093903,-0.22118841111660004,0.02167179062962532,0.9994930532079499,-0.002651715099820058,0.001941205497212903,0.031667781735567724
0.14948350191116333,-0.22124314308166504,0.021657494828104973,0.9994929413925502,-0.0025758043832929426,0.0019350060160190665,0.0316778337561216
0.14945220947265625,-0.22135695815086365,0.021803531795740128,0.9994893558387691,-0.002599109748245232,0.0019534614010459786,0.03178746352533945
0.1493207812309265,-0.22124731540679932,0.021872185170650482,0.9994906454469117,-0.002566240743074792,0.0019870222735747884,0.031747776404247086
0.14924824237823486,-0.2211889922618866,0.02192828431725502,0.9994910256200928,-0.0026054572321675194,0.0019987053765330577,0.031731897691935636
0.1492924839258194,-0.2211725264787674,0.021818500012159348,0.9994900565509143,-0.0026421621065069235,0.0019274823258996392,0.03176372512406636
0.14931759238243103,-0.22114378213882446,0.021754030138254166,0.9994897881931295,-0.002651543459217908,0.001891213072597645,0.03177332371736284
0.14945818483829498,-0.22108080983161926,0.021852539852261543,0.9994890725720178,-0.002617732713954912,0.0019526333527245677,0.031795161736784074
0.14949871599674225,-0.2210804969072342,0.021823156625032425,0.9994896689229797,-0.002578014422799421,0.0019534846664620974,0.031779570556177826
0.1495664417743683,-0.22101394832134247,0.021851206198334694,0.9994875071490497,-0.002620557838764743,0.001961859776194905,0.03184335205634973
0.14962030947208405,-0.22101284563541412,0.021820612251758575,0.9994863889882856,-0.0025482516029167283,0.0019297970624996882,0.0318864070764939
0.14976607263088226,-0.22106756269931793,0.021867727860808372,0.9994845924740384,-0.002510205315717927,0.001977411462839149,0.03194274155430881
0.14977242052555084,-0.22105661034584045,0.021791931241750717,0.9994830643162244,-0.0025556290204187013,0.0019369175743152555,0.0319894961497077
0.14995315670967102,-0.22109229862689972,0.021799031645059586,0.9994829524997072,-0.002492029232569175,0.001964013438852599,0.031996100630610654
0.1499960869550705,-0.2211948186159134,0.02185078151524067,0.9994794712725492,-0.002474136723512466,0.001974158986974861,0.03210565101417031
0.14983727037906647,-0.2210298329591751,0.021901525557041168,0.9994817150627489,-0.002505677211961773,0.001987867063281444,0.032032469477732854
0.1499907523393631,-0.22112081944942474,0.021890811622142792,0.9994786587359854,-0.002467518469408058,0.0020082439288262085,0.032129031959647496
0.15003758668899536,-0.22105732560157776,0.021825997158885002,0.9994800452658704,-0.0024721747805559915,0.001979149136051012,0.03208730952188807
0.14991562068462372,-0.2210540473461151,0.02185475081205368,0.9994789345512233,-0.002482815981033018,0.0019670401595881268,0.03212176617180879
0.14979419112205505,-0.22100089490413666,0.021932512521743774,0.9994778611077069,-0.002511691917572933,0.002021441928564346,0.03214989285172343
0.1499142348766327,-0.22108261287212372,0.021815046668052673,0.9994755502184466,-0.002484728078527573,0.0019610876542211627,0.032227579609253425
0.14973138272762299,-0.22105416655540466,0.021983401849865913,0.9994756247633448,-0.0024427621454453665,0.0020269860691207115,0.03222434568437289
0.1497577279806137,-0.22104206681251526,0.02203148789703846,0.9994749314955765,-0.002400033744291796,0.0020674072014163457,0.032246209705731096
0.14983195066452026,-0.22099940478801727,0.022021913900971413,0.9994733809594727,-0.00236330096177451,0.0020869207152610903,0.032295690562142786
0.14985643327236176,-0.22103138267993927,0.02195925824344158,0.9994736940486875,-0.0022604387828455913,0.0020311920536450014,0.032296962620064706
0.14973703026771545,-0.22065526247024536,0.02204565517604351,0.9994754085831246,-0.002414568856424651,0.002072734778026014,0.032230051612786456
0.1499430537223816,-0.22051703929901123,0.022036636248230934,0.9994707122426608,-0.0023986673511526583,0.0021255479548285094,0.03237306532333787
0.150055393576622,-0.22032074630260468,0.021969646215438843,0.9994719124206562,-0.0024266177456663115,0.0020935077509985143,0.03233609304372813
0.14995890855789185,-0.21993601322174072,0.021929221227765083,0.999473023143107,-0.0025297190611026366,0.002061765290121708,0.03229610839490014
0.1496441811323166,-0.21937856078147888,0.02204984426498413,0.9994735673221123,-0.0024051279810132333,0.0020810568921281543,0.03228750322114367
0.14966441690921783,-0.21914629638195038,0.022091073915362358,0.9994736791396794,-0.002450155245978365,0.002097058684080214,0.03227942638103771
0.1498010903596878,-0.21871572732925415,0.02196192927658558,0.9994745065892874,-0.0024715329504238106,0.0020772214608939174,0.03225356609497044
0.1495448499917984,-0.21773289144039154,0.02205192856490612,0.9994778014719222,-0.002560776046960214,0.0020591691968472802,0.03214553017588512
0.14961093664169312,-0.21739770472049713,0.02201111614704132,0.9994779207434881,-0.00253314154619875,0.002043226630034421,0.03214504925359964
0.14979268610477448,-0.21660564839839935,0.021997660398483276,0.9994764745747918,-0.002506153692532948,0.0020752076887284618,0.03218989720919615
0.14962364733219147,-0.21580258011817932,0.022015249356627464,0.9994783531027951,-0.002521197458936519,0.002061291186361486,0.03213119985330384
0.14984169602394104,-0.21543462574481964,0.02188623696565628,0.999477682200342,-0.0024910392804880907,0.002042749565433306,0.03215552300736692
0.14961768686771393,-0.21388261020183563,0.022031283006072044,0.9994817523349687,-0.0026226739158149983,0.0020945514951904768,0.03201488325016209
0.14947092533111572,-0.21255025267601013,0.02194284275174141,0.9994850993746509,-0.0026755395591787803,0.001978279307434961,0.03191310894795444
0.14930815994739532,-0.2114708572626114,0.022173479199409485,0.9994858075441938,-0.0026212355216971824,0.0021061777059530875,0.031887603423543846
0.1493586301803589,-0.20983490347862244,0.022029679268598557,0.9994880587745658,-0.0027194082167550484,0.001996619885215459,0.03181579421273265
0.14921042323112488,-0.2091883271932602,0.022057749330997467,0.9994898552825824,-0.0026896025675405386,0.0019856280693939,0.03176237482258052
0.14931167662143707,-0.2075861692428589,0.02204563096165657,0.99948913220713,-0.0026624390898705515,0.0020263355936492485,0.03178462678832672
0.1490708440542221,-0.2061934620141983,0.02205243706703186,0.9994915996067786,-0.0026896647299998492,0.0019333539181858844,0.031710630786154055
0.14899006485939026,-0.20429445803165436,0.021904239431023598,0.9994903547261462,-0.0027476626880793874,0.0018503518666383553,0.03174986913781356
0.1489345133304596,-0.20353037118911743,0.021989556029438972,0.9994909361675925,-0.0027732787493980255,0.0018687567494666392,0.031728337340461724
0.14872793853282928,-0.20245115458965302,0.02209782600402832,0.9994881705905116,-0.00266049791767656,0.0019419868014012623,0.03182050555885258
0.14892446994781494,-0.2018515020608902,0.021955056115984917,0.9994884687663063,-0.0026855441199315263,0.0018920536643520446,0.031812128508905316
0.14858798682689667,-0.20042583346366882,0.021949749439954758,0.9994866946190186,-0.0027490550765791274,0.001891995524000241,0.031862222684173394
0.14852076768875122,-0.19955146312713623,0.021840814501047134,0.9994855540940993,-0.0025897815813781004,0.0019179117936791034,0.03191012757160871
0.14844542741775513,-0.19908739626407623,0.021772567182779312,0.9994757589441476,-0.0024118508489351415,0.0019013550103409295,0.03222996576982423
0.14852283895015717,-0.19879132509231567,0.021603642031550407,0.9994769814795215,-0.002415549746712509,0.0018014921288082642,0.03219745836178462
0.1484641134738922,-0.19867360591888428,0.02158198319375515,0.9994699295171048,-0.002458720843047368,0.0018427097653650603,0.03241004651851266
0.14829738438129425,-0.1983354240655899,0.02175161987543106,0.9994627656861556,-0.002502007209920427,0.002016216336109721,0.032616852840981085
0.14824797213077545,-0.19831611216068268,0.021617069840431213,0.9994626911402982,-0.002322224213859506,0.0019282884214611453,0.032637608841196986
0.14859509468078613,-0.1984492987394333,0.02141067013144493,0.9994517850214589,-0.002322892752222626,0.0018652366291818595,0.032973562928503015
0.1481807976961136,-0.19836321473121643,0.021631693467497826,0.9994489447891601,-0.0023817648355682706,0.001939259648820051,0.03305084620522465
0.14831097424030304,-0.1983737051486969,0.021610859781503677,0.9994452845303836,-0.0022777697890768093,0.0019614321837120407,0.03316781619050134
0.1484379768371582,-0.19838681817054749,0.021577350795269012,0.9994432866645409,-0.002251965132609771,0.001958720252978682,0.03322973439325024
0.14842714369297028,-0.19813428819179535,0.02166341245174408,0.9994416317129453,-0.0022699329287440475,0.001960218638287699,0.0332782303381687
0.14836980402469635,-0.19809852540493011,0.02171453647315502,0.9994392089185047,-0.0022528539825212046,0.001986702701801412,0.03335017863468782
0.14823724329471588,-0.19802150130271912,0.021708093583583832,0.9994324325176371,-0.00230965651856297,0.001990847768565633,0.033548628200459875
0.1486104428768158,-0.19780874252319336,0.02161630429327488,0.9994317243102742,-0.002358306427169467,0.001995399180256503,0.03356601796952893
0.1483142077922821,-0.19763579964637756,0.021753346547484398,0.9994318361325227,-0.0022372189822953844,0.0020186116820032217,0.033569566433864974
0.14844438433647156,-0.19709047675132751,0.021751834079623222,0.9994319554095741,-0.0023549943131385047,0.0020098677581575942,0.033558473389804486
0.14838600158691406,-0.19679851830005646,0.021627968177199364,0.9994328350773882,-0.002358627624406728,0.0019830725912902774,0.033533563428697157
0.14840656518936157,-0.19621185958385468,0.021671442314982414,0.9994377701485652,-0.002398450085546307,0.001926139500540827,0.033386687934239934
